"","time","crpval","cgrain","accrst","agcprd","bgcjprd","bgcmprd","fcacc","somtc","totsysc","aagdefac","abgdefac","strmac(2)","stdede(1)","volpac","tgzrte(1)","metabe(1,1)","struce(1,1)","petann","wdfx","nfixac","tnetmn(1)","somsc","strmac(1)","strmac(6)","fertot(1,1)","omadtot","omaetot(1)","irrtot","resp(1)","annet","aglivc","bglivcj","bglivcm","aglive(1)","bglivej(1)","bglivem(1)","egrain(1)","ermvst(1)","somte(1)","totsyse(1)","tminrl(1)","minerl(1,1)","minerl(2,1)","minerl(3,1)","minerl(4,1)","minerl(5,1)","minerl(6,1)","minerl(7,1)","minerl(8,1)","agcacc","bgcjacc","bgcmacc","eupaga(1)","cinput","fertot(2,1)","shrema","site","treatment","Exp_start","Exp_end","Tillage","Fertilizer","Res_rem"
"2374",1939.58,"'SW265'",56.812,0,127.455,56.488,2.973,0,2007.87,2162.923,0.466,0.394,0.053233,0.017501,0,0,0.0043784,0.0051286,45.511,0.656,0,0.681,1998.068,13.038,0.02416,2.8,0,0,0,63.63,38.962,95.509,47.248,8.042,2.546,0.954,0.167,1.84,0,237.263,241.045,0.19,0.030577,0.009825,0.0014107,0.0017934,0.015316,0.051964,0.05226,0.027145,96.688,53.504,2.816,2.605,9.98,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2375",1939.67,"'SW265'",56.812,0,127.455,56.488,2.973,0,2006.554,2189.127,0.483,0.403,0.053251,0.015518,0,0,0.0046042,0.0048701,56.749,0.737,0,0.832,1997.458,13.041,0.024166,2.8,0,0,0,65.6,50.159,117.893,48.659,11.837,2.781,0.968,0.242,1.84,0,237.15,241.251,0.101,0.013663,0.0045844,0.00054787,0.00033173,0.00057809,0.00085426,0.053219,0.027277,119.072,59.004,3.105,2.84,10.603,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2376",1939.75,"'SW265'",57.071,0,128.037,61.023,3.212,0,2053.582,2130.497,0.486,0.398,0.053263,0.182,0.115,0,0.535,0.16,63.909,0.8,0,0.77,2001.507,13.043,0.024197,2.8,0,0,0,78.247,55.511,0.032152,0.0074179,0.00052334,0.00081301,0.0001241,8.7556e-06,1.862,0,238.204,239.469,4.0822e-06,-0.0005619,3.0705e-06,3.8268e-07,2.296e-07,3.0614e-07,7.6548e-09,7.747e-08,8.132e-09,0,0,0,0,129.816,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2377",1939.83,"'SW265'",57.071,0,128.037,61.023,3.212,0,2046.179,2116.535,0.473,0.387,0.053263,0.15,0.117,0.0098395,0.369,0.156,68.044,0.846,0,0.7,2006.217,13.043,0.024201,2.8,0,0,0,91.587,58.424,0.027329,0.0072101,0.00063493,0.00069106,0.00012063,1.0623e-05,1.862,0,238.209,239.532,0.0022063,0.001924,0.00021396,2.5895e-05,1.5536e-05,2.0715e-05,5.1787e-07,5.1787e-06,5.1787e-07,0,0,0,0,131.558,0,0.0048228,"rosemount","NTs2",1979,1993,"No Till",200,0
"2378",1939.92,"'SW265'",57.071,0,128.037,61.023,3.212,0,2043.892,2111.495,0.444,0.362,0.053263,0.124,0.119,0.017939,0.322,0.157,69.402,0.885,0,0.689,2007.535,13.043,0.024207,2.8,0,0,0,96.112,59.523,0.02323,0.00716,0.00063358,0.0005874,0.00011979,1.06e-05,1.862,0,238.203,239.537,0.053033,0.049775,0.0031358,5.2642e-05,2.5529e-05,3.3821e-05,8.4553e-07,8.4553e-06,8.4553e-07,0,0,0,0,132.997,0,0.0089223,"rosemount","NTs2",1979,1993,"No Till",200,0
"2379",1940,"'SW265'",57.071,0,128.037,61.023,3.212,0,2042.783,2109.282,0.413,0.337,0.053263,0.11,0.119,0.017939,0.304,0.157,70.26,0.903,0,0.686,2008.143,13.043,0.024207,2.8,0,0,0,98.325,60.269,0.02323,0.0071019,0.00062915,0.0005874,0.00011882,1.0526e-05,1.862,0,238.199,239.54,0.077607,0.070819,0.0058081,0.00037981,0.00021974,0.00029269,7.3173e-06,7.3173e-05,7.3173e-06,0,0,0,0,134.034,0,0.0089223,"rosemount","NTs2",1979,1993,"No Till",200,0
"2380",1940.08,"'SW265'",57.071,0,128.037,61.023,3.212,0,2041.916,2107.56,0.061754,0.049658,0,0.09713,0,0,0.291,0.158,0.727,0.321,0,-0.001114,2008.602,0,0,0,0,0,0,1.723,0.632,0.02323,0.0070442,0.00062476,0.0005874,0.00011785,1.0452e-05,1.862,0,238.195,239.541,0.104,0.093308,0.0088204,0.00076002,0.00044795,0.00059698,1.4924e-05,0.00014924,1.4924e-05,0,0,0,0,0.92,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2381",1940.17,"'SW265'",57.071,0,128.037,61.023,3.212,0,2041.151,2106.021,0.059291,0.047929,0,0.086125,0,0,0.28,0.159,1.618,0.335,0,-0.001372,2008.992,0,0,0,0,0,0,3.261,1.408,0.02323,0.006987,0.00062039,0.0005874,0.00011689,1.0379e-05,1.862,0,238.19,239.541,0.124,0.109,0.011885,0.0011442,0.0006785,0.00090438,2.2609e-05,0.00022609,2.2609e-05,0,0,0,0,1.736,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2382",1940.25,"'SW265'",57.071,0,128.037,61.023,3.212,0,2040.411,2104.568,0.058008,0.04815,0,0.076368,0,0,0.269,0.16,4.437,0.37,0,4.2648e-05,2009.371,5.9837e-08,2.3674e-07,0,0,0,0,4.715,3.86,0.02323,0.0069303,0.00061606,0.0005874,0.00011595,1.0307e-05,1.862,0,238.186,239.54,0.161,0.135,0.021579,0.0017489,0.0010296,0.0013725,3.4313e-05,0.00034313,3.4313e-05,0,0,0,0,2.459,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2383",1940.33,"'SW265'",57.071,0,128.037,61.023,3.212,0,2071.952,2076.872,0.101,0.084147,0,0,0,0,0.012665,0.0084452,12.291,0.426,0,0.363,2025.303,7.9221e-08,0.0014389,0,0,0,0,32.376,9.572,0,0,0,0,0,0,1.862,0,239.084,239.18,0.587,0.406,0.125,0.022006,0.016122,0.014862,0.0006533,0.0023604,0.00023604,0,0,0,0,8.15,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2384",1940.42,"'SW265'",57.071,0,128.037,61.023,3.212,0,2050.216,2075.789,0.173,0.149,0,0.014121,0,0,0.016584,0.0067205,24.354,0.499,0,-0.248,2025.874,1.4456e-07,0.0014719,2.8,0,0,0,55.259,16.78,11.324,8.905,0.649,0.532,0.198,0.014417,1.862,0,239.718,240.586,2.056,0.964,0.894,0.076705,0.046692,0.056884,0.0028453,0.013402,0.0013402,12.075,9.239,0.486,0.57,8.79,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2385",1940.5,"'SW265'",57.071,0,128.037,61.023,3.212,0,2041.178,2136.299,0.31,0.238,0,0.012522,0,0,0.0061968,0.0059098,37.048,0.585,0,0.104,2026.772,2.1691e-07,0.0039406,2.8,0,0,0,64.873,28.469,54.802,32.357,3.639,1.761,0.662,0.07621,1.862,0,239.387,242.001,0.755,0.051402,0.049401,0.029848,0.179,0.192,0.204,0.047821,0.0018522,55.554,34.59,1.821,1.798,9.067,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2386",1940.58,"'SW265'",57.071,0,128.037,61.023,3.212,0,2040.041,2174.25,0.34,0.235,0,0.011103,0,0,0.0051394,0.0056052,51.268,0.666,0,0.199,2026.827,2.4411e-07,0.0039406,2.8,0,0,0,66.595,40.247,82.995,39.674,7.313,2.206,0.788,0.149,1.862,0,239.327,242.579,0.297,0.014525,0.0031258,0.00071712,0.0029405,0.021831,0.199,0.053225,0.0019267,83.746,45.496,2.395,2.243,9.583,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2387",1940.67,"'SW265'",57.071,0,128.037,61.023,3.212,0,2036.459,2212.428,0.444,0.296,0,0.0098453,0,0,0.0024611,0.0048563,61.959,0.746,0,0.486,2026.336,4.1445e-07,0.0043043,2.8,0,0,0,70.891,50.628,117.327,44.059,10.589,2.619,0.86,0.213,1.862,0,239.078,242.868,0.124,0.033801,0.021655,0.0036371,0.001574,0.0021055,0.0032455,0.055697,0.0022084,118.078,53.238,2.802,2.656,10.097,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2388",1940.75,"'SW265'",58.259,0,133.97,56.629,2.98,0,2076.061,2156.062,0.492,0.344,0,0.176,0.111,0,0.471,0.176,68.916,0.809,0,0.509,2031.358,6.2685e-07,0.0053663,2.8,0,0,0,88.438,56.678,0.055825,0.012808,0.00088734,0.0014293,0.00021518,1.4908e-05,1.783,0,239.922,241.188,0.0004799,0.00042023,4.4864e-05,5.6084e-06,3.365e-06,4.4864e-06,1.1247e-07,1.1196e-06,1.1421e-07,0,0,0,0,129.12,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2389",1940.83,"'SW265'",58.259,0,133.97,56.629,2.98,0,2067.315,2139.728,0.485,0.352,0,0.145,0.113,0.0096431,0.294,0.17,72.478,0.855,0,0.466,2036.209,6.5322e-07,0.0054039,2.8,0,0,0,104.104,59.189,0.047452,0.012589,0.0010345,0.0012149,0.00021149,1.7381e-05,1.783,0,239.882,241.224,0.031907,0.027639,0.0039102,0.00018311,7.0291e-05,7.5926e-05,7.2936e-06,1.8441e-05,3.2581e-06,0,0,0,0,130.966,0,0.0083738,"rosemount","NTs2",1979,1993,"No Till",200,0
"2390",1940.92,"'SW265'",58.259,0,133.97,56.629,2.98,0,2064.824,2134.343,0.457,0.335,0,0.12,0.115,0.017585,0.252,0.17,74.313,0.894,0,0.477,2037.29,6.6536e-07,0.0054039,2.8,0,0,0,108.941,60.499,0.040334,0.012504,0.0010369,0.0010326,0.00021007,1.7421e-05,1.783,0,239.852,241.207,0.105,0.093981,0.0088531,0.00080055,0.00044082,0.0005699,1.9978e-05,0.00014106,1.6533e-05,0,0,0,0,132.49,0,0.015492,"rosemount","NTs2",1979,1993,"No Till",200,0
"2391",1941,"'SW265'",58.259,0,133.97,56.629,2.98,0,2063.811,2132.303,0.425,0.314,0,0.106,0.115,0.017585,0.238,0.171,75.09,0.913,0,0.485,2037.672,6.6635e-07,0.0054039,2.8,0,0,0,110.98,61.145,0.040334,0.012403,0.0010297,0.0010326,0.00020838,1.7299e-05,1.783,0,239.837,241.199,0.139,0.121,0.014042,0.001432,0.00081924,0.0010746,3.3435e-05,0.00026549,3.1067e-05,0,0,0,0,133.591,0,0.015492,"rosemount","NTs2",1979,1993,"No Till",200,0
"2392",1941.08,"'SW265'",58.259,0,133.97,56.629,2.98,0,2062.994,2130.618,0.06849,0.067729,0,0.094055,0,0,0.228,0.172,1.102,0.33,0,0.0072026,2037.953,1.608e-09,0,0,0,0,0,1.682,0.838,0.040334,0.012302,0.0010225,0.0010326,0.00020669,1.7179e-05,1.783,0,239.823,241.192,0.174,0.148,0.019664,0.0021346,0.0012408,0.0016353,4.8916e-05,0.00040337,4.7879e-05,0,0,0,0,0.976,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2393",1941.17,"'SW265'",58.259,0,133.97,56.629,2.98,0,2062.299,2129.081,0.06991,0.067049,0,0.083398,0,0,0.217,0.173,2.729,0.343,0,0.017527,2038.2,2.6637e-08,0,0,0,0,0,3.219,2.2,0.040334,0.012203,0.0010154,0.0010326,0.00020501,1.7059e-05,1.783,0,239.81,241.181,0.188,0.154,0.026724,0.0028571,0.0016742,0.0022115,6.4943e-05,0.00054528,6.5036e-05,0,0,0,0,1.841,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2394",1941.25,"'SW265'",58.259,0,133.97,56.629,2.98,0,2060.684,2125.91,0.091023,0.099288,0.00085927,0.07395,0,0,0.19,0.172,7.2,0.379,0,0.045009,2038.66,1.766,5.7317e-05,0,0,0,0,6.39,5.52,0.040334,0.012111,0.0010149,0.0010326,0.00020347,1.7051e-05,1.783,0,239.774,241.153,0.259,0.187,0.042113,0.010752,0.0071774,0.0055738,0.0027673,0.0020732,0.0012259,0,0,0,0,2.608,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2395",1941.33,"'SW265'",58.259,0,133.97,56.629,2.98,0,2085.137,2090.006,0.185,0.164,0.0058533,0,0,0,0.0073792,0.0087973,14.57,0.435,0,0.647,2053.422,6.726,0.0077182,0,0,0,0,42.112,10.397,0,0,0,0,0,0,1.783,0,240.453,240.552,0.917,0.538,0.218,0.061381,0.039202,0.029435,0.014999,0.010262,0.0055323,0,0,0,0,8.665,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2396",1941.42,"'SW265'",58.259,0,133.97,56.629,2.98,0,2066.967,2101,0.3,0.26,0.017144,0.018633,0,0,0.014943,0.0068076,24.844,0.508,0,0.222,2051.56,9.553,0.011054,2.8,0,0,0,61.495,18.104,16.358,12.116,0.794,0.749,0.269,0.01765,1.783,0,240.905,242.074,2.25,1.224,0.623,0.143,0.09569,0.09385,0.0283,0.030537,0.012075,17.346,12.455,0.656,0.798,9.48,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2397",1941.5,"'SW265'",58.259,0,133.97,56.629,2.98,0,2062.203,2177.285,0.42,0.334,0.017155,0.016522,0,0,0.0056559,0.0059681,36.775,0.594,0,0.476,2051.01,9.557,0.011221,2.8,0,0,0,66.843,29.042,68.601,38.12,3.932,2.245,0.805,0.084492,1.783,0,240.675,243.935,0.509,0.082553,0.128,0.028893,0.083248,0.111,0.028777,0.034781,0.012516,69.589,40.378,2.125,2.295,9.774,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2398",1941.58,"'SW265'",58.259,0,133.97,56.629,2.98,0,2059.037,2225.617,0.5,0.398,0.017167,0.01465,0,0,0.0035173,0.0053159,49.367,0.675,0,0.786,2049.884,9.561,0.011481,2.8,0,0,0,70.71,41.485,105.268,49.069,8.006,2.729,0.99,0.166,1.783,0,240.407,244.406,0.156,0.036693,0.019508,0.0031702,0.002392,0.014862,0.029016,0.037297,0.012792,106.255,55.138,2.902,2.778,10.324,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2399",1941.67,"'SW265'",58.259,0,133.97,56.629,2.98,0,2056.188,2260.238,0.577,0.45,0.041016,0.01299,0,0,0.0025215,0.004665,59.217,0.755,0,1.09,2048.405,12.996,0.012323,2.8,0,0,0,74.247,51.168,135.817,52.77,11.404,3.043,1.046,0.233,1.783,0,240.141,244.569,0.084553,0.031322,0.010729,0.0034828,0.0026817,0.002448,0.0013501,0.016347,0.016191,136.804,62.381,3.283,3.092,10.883,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2400",1941.75,"'SW265'",68.08,0,152.317,65.793,3.463,0,2104.578,2195.988,0.595,0.48,0.041022,0.199,0.128,0,0.616,0.199,66.208,0.818,0,1.134,2053.222,13,0.012323,2.8,0,0,0,89.522,57.39,0.041158,0.0095203,0.0006334,0.0010453,0.00015951,1.0613e-05,2.076,0,241.176,242.548,4.6693e-06,-0.004768,3.5112e-06,4.3869e-07,2.6322e-07,3.5095e-07,8.7735e-09,8.7734e-08,8.7778e-09,0,0,0,0,146.143,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2401",1941.83,"'SW265'",68.08,0,152.317,65.793,3.463,0,2096.343,2178.944,0.584,0.472,0.041022,0.164,0.13,0.010783,0.398,0.193,69.706,0.864,0,1.067,2058.062,14.687,0.012615,2.8,0,0,0,105.82,59.894,0.034984,0.0093717,0.00073025,0.00088855,0.00015702,1.2235e-05,2.076,0,241.147,242.606,0.0036666,0.0032068,0.00034574,4.3217e-05,2.5932e-05,3.4573e-05,8.6673e-07,8.643e-06,8.6495e-07,0,0,0,0,148.209,0,0.0061737,"rosemount","NTs2",1979,1993,"No Till",200,0
"2402",1941.92,"'SW265'",68.08,0,152.317,65.793,3.463,0,2092.881,2171.628,0.549,0.445,0.041022,0.135,0.132,0.019661,0.329,0.192,71.66,0.903,0,1.053,2059.887,14.687,0.012615,2.8,0,0,0,112.528,61.33,0.029737,0.0093032,0.00073883,0.00075526,0.00015588,1.2379e-05,2.076,0,241.129,242.614,0.053361,0.052471,0.00066944,8.3651e-05,5.0192e-05,6.6924e-05,1.7399e-06,1.6722e-05,1.6898e-06,0,0,0,0,149.914,0,0.011421,"rosemount","NTs2",1979,1993,"No Till",200,0
"2403",1942,"'SW265'",68.08,0,152.317,65.793,3.463,0,2091.603,2169.071,0.51,0.414,0.041022,0.12,0.132,0.019661,0.308,0.193,72.328,0.921,0,1.053,2060.493,14.687,0.012615,2.8,0,0,0,115.084,61.911,0.029737,0.0092278,0.00073367,0.00075526,0.00015461,1.2293e-05,2.076,0,241.119,242.614,0.080802,0.076273,0.0034052,0.00042562,0.00025536,0.00034029,8.7901e-06,8.507e-05,8.5794e-06,0,0,0,0,151.144,0,0.011421,"rosemount","NTs2",1979,1993,"No Till",200,0
"2404",1942.08,"'SW265'",68.08,0,152.317,65.793,3.463,0,2090.615,2166.932,0.076075,0.063932,0,0.106,0,0,0.291,0.193,0.419,0.338,0,4.8896e-06,2060.934,0,0,0,0,0,0,2.136,0.364,0.029737,0.0091528,0.00072855,0.00075526,0.00015336,1.2207e-05,2.076,0,241.11,242.613,0.109,0.1,0.0066857,0.00083568,0.00050139,0.00066792,1.7396e-05,0.00016698,1.6896e-05,0,0,0,0,1.091,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2405",1942.17,"'SW265'",68.08,0,152.317,65.793,3.463,0,2089.766,2165.17,0.068956,0.061245,0,0.094218,0,0,0.278,0.194,1.595,0.351,0,0.0020811,2061.292,0,0,0,0,0,0,3.898,1.388,0.029737,0.0090785,0.00072346,0.00075526,0.00015211,1.2122e-05,2.076,0,241.101,242.611,0.131,0.118,0.010069,0.0012586,0.00075515,0.0010059,2.6166e-05,0.00025142,2.5517e-05,0,0,0,0,2.058,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2406",1942.25,"'SW265'",68.08,0,152.317,65.793,3.463,0,2089.02,2163.544,0.066596,0.059318,0,0.083545,0,0,0.266,0.195,4.346,0.387,0,0.0038487,2061.597,3.5099e-08,0,0,0,0,0,5.525,3.883,0.029737,0.0090048,0.0007184,0.00075526,0.00015088,1.2037e-05,2.076,0,241.093,242.61,0.176,0.156,0.015246,0.0018839,0.0011303,0.0015061,3.8688e-05,0.00037629,3.8234e-05,0,0,0,0,2.915,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2407",1942.33,"'SW265'",68.08,0,152.317,65.793,3.463,0,2140.003,2145.514,0.078121,0.072841,0.0020871,0,0,0,0.014564,0.010516,10.758,0.443,0,0.264,2078.147,14.216,0.0037881,0,0,0,0,23.464,8.995,0,0,0,0,0,0,2.076,0,242.248,242.352,0.487,0.389,0.056573,0.014765,0.0098504,0.0081558,0.0040505,0.0030411,0.0016357,0,0,0,0,9.666,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2408",1942.42,"'SW265'",68.08,0,152.317,65.793,3.463,0,2102.645,2137.754,0.261,0.188,0.019582,0.015168,0,0,0.012067,0.0076663,21.39,0.515,0,-0.171,2079.952,20.876,0.012104,2.8,0,0,0,62.183,16.422,16.654,12.702,0.831,0.745,0.279,0.018244,2.076,0,242.694,243.873,1.812,0.707,0.72,0.144,0.089891,0.080414,0.030724,0.027344,0.012675,17.458,13.008,0.685,0.785,10.326,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2409",1942.5,"'SW265'",68.08,0,152.317,65.793,3.463,0,2095.786,2204.551,0.348,0.266,0.019596,0.013449,0,0,0.0060861,0.0069208,33.323,0.601,0,0.124,2080.359,20.88,0.012104,2.8,0,0,0,69.567,27.64,61.926,38.374,3.821,2.019,0.8,0.080874,2.076,0,242.424,245.451,0.358,0.053688,0.045612,0.014542,0.076363,0.093368,0.031096,0.030594,0.013018,62.73,40.472,2.13,2.059,10.607,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2410",1942.58,"'SW265'",68.08,0,152.317,65.793,3.463,0,2094.813,2232.292,0.389,0.257,0.019609,0.011926,0,0,0.0047413,0.0064323,46.932,0.682,0,0.217,2080.278,20.885,0.012104,2.8,0,0,0,71.179,39.926,82.37,43.095,7.508,2.312,0.874,0.155,2.076,0,242.367,245.827,0.104,0.012752,0.0027856,0.00042897,0.0011683,0.011661,0.031134,0.031114,0.013088,83.174,48.936,2.576,2.352,11.139,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2411",1942.67,"'SW265'",68.08,0,152.317,65.793,3.463,0,2093.634,2248.31,0.408,0.257,0.019615,0.010575,0,0,0.0040421,0.0060595,57.986,0.762,0,0.331,2080.12,20.887,0.012172,2.8,0,0,0,72.967,48.243,96.5,43.08,10.691,2.475,0.864,0.219,2.076,0,242.286,245.958,0.093393,0.033497,0.011246,0.0013973,0.00077254,0.001134,0.00059012,0.031614,0.013142,97.304,52.428,2.759,2.515,11.675,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2412",1942.75,"'SW265'",46.416,0,112.511,55.651,2.929,0,2129.273,2200.726,0.459,0.315,0.019615,0.177,0.106,0,0.515,0.144,64.421,0.825,0,0.416,2086.676,20.887,0.012508,2.8,0,0,0,92.728,53.806,0.061313,0.014068,0.00094459,0.0015749,0.00023661,1.5887e-05,1.654,0,243.106,244.357,0.027854,0.0096578,0.0052152,0.0010139,0.00043594,0.00044119,2.3378e-05,0.0078871,0.0031794,0,0,0,0,121.743,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2413",1942.83,"'SW265'",46.416,0,112.511,55.651,2.929,0,2120.92,2183.715,0.466,0.328,0.019615,0.146,0.108,0.009695,0.282,0.137,68.222,0.872,0,0.434,2090.723,20.887,0.013311,2.8,0,0,0,109.138,56.656,0.052116,0.013788,0.0011417,0.0013387,0.0002319,1.9203e-05,1.654,0,243.023,244.331,0.119,0.059547,0.019809,0.0091983,0.0074553,0.0084791,0.0056027,0.0066737,0.0025842,0,0,0,0,123.365,0,0.009197,"rosemount","NTs2",1979,1993,"No Till",200,0
"2414",1942.92,"'SW265'",46.416,0,112.511,55.651,2.929,0,2119.109,2179.587,0.438,0.31,0.028695,0.121,0.11,0.017679,0.249,0.138,69.598,0.911,0,0.463,2091.387,24.413,0.013464,2.8,0,0,0,112.784,57.836,0.044299,0.013689,0.0011384,0.0011379,0.00023023,1.9147e-05,1.654,0,242.99,244.296,0.196,0.114,0.029132,0.011321,0.010074,0.0097573,0.0082839,0.0077832,0.0060755,0,0,0,0,124.703,0,0.017014,"rosemount","NTs2",1979,1993,"No Till",200,0
"2415",1943,"'SW265'",46.416,0,112.511,55.651,2.929,0,2118.346,2178.003,0.408,0.291,0.028695,0.107,0.11,0.017679,0.237,0.139,70.54,0.929,0,0.484,2091.708,24.413,0.013465,2.8,0,0,0,114.367,58.663,0.044299,0.013577,0.0011304,0.0011379,0.00022836,1.9013e-05,1.654,0,242.972,244.275,0.24,0.145,0.03842,0.012659,0.010759,0.010657,0.0083081,0.0080086,0.0061042,0,0,0,0,125.668,0,0.017014,"rosemount","NTs2",1979,1993,"No Till",200,0
"2416",1943.08,"'SW265'",46.416,0,112.511,55.651,2.929,0,2117.744,2176.716,0.065653,0.065411,0,0.094761,0,0,0.228,0.141,0.854,0.305,0,0.017765,2091.945,0,2.8562e-06,0,0,0,0,1.287,0.743,0.044299,0.013467,0.0011225,0.0011379,0.00022651,1.888e-05,1.654,0,242.957,244.256,0.28,0.172,0.047378,0.014413,0.011576,0.011619,0.0083353,0.0082485,0.0061359,0,0,0,0,0.855,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2417",1943.17,"'SW265'",46.416,0,112.511,55.651,2.929,0,2117.226,2175.58,0.062988,0.062756,0,0.084024,0,0,0.22,0.142,2.167,0.319,0,0.034212,2092.135,0,4.8765e-06,0,0,0,0,2.424,1.885,0.044299,0.013358,0.0011147,0.0011379,0.00022467,1.8749e-05,1.654,0,242.942,244.24,0.314,0.194,0.056036,0.015925,0.012393,0.01255,0.008363,0.0084768,0.0061655,0,0,0,0,1.614,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2418",1943.25,"'SW265'",46.416,0,112.511,55.651,2.929,0,2116.765,2174.546,0.060973,0.060748,0,0.074505,0,0,0.213,0.143,5.124,0.354,0,0.048957,2092.292,2.5728e-08,5.6263e-06,0,0,0,0,3.456,4.546,0.044299,0.013249,0.0011069,0.0011379,0.00022285,1.8618e-05,1.654,0,242.929,244.225,0.372,0.237,0.066853,0.01706,0.013664,0.013705,0.0083982,0.0087545,0.0061993,0,0,0,0,2.287,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2419",1943.33,"'SW265'",46.416,0,112.511,55.651,2.929,0,2160.238,2164.948,0.066877,0.06674,0.012562,0,0,0,0.012536,0.0077624,10.828,0.41,0,0.405,2104.226,24.929,0.0030518,0,0,0,0,12.985,9.164,0,0,0,0,0,0,1.654,0,243.782,243.874,0.769,0.535,0.103,0.03656,0.028211,0.02405,0.017303,0.014108,0.010744,0,0,0,0,7.609,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2420",1943.42,"'SW265'",46.416,0,112.511,55.651,2.929,0,2125.399,2162.519,0.168,0.145,0.07553,0.019218,0,0,0.020187,0.006269,20.432,0.483,0,-0.159,2102.485,34.886,0.013518,2.8,0,0,0,48.804,16.362,18.07,13.521,0.82,0.82,0.3,0.018213,1.654,0,244.364,245.634,1.818,1.135,0.358,0.09358,0.069996,0.07306,0.032711,0.034357,0.021464,19.088,13.813,0.727,0.871,8.443,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2421",1943.5,"'SW265'",46.416,0,112.511,55.651,2.929,0,2116.171,2231.6,0.3,0.243,0.075551,0.017041,0,0,0.007688,0.0055915,32.264,0.569,0,0.337,2101.923,34.89,0.013518,2.8,0,0,0,58.661,27.598,66.951,40.093,4.036,2.198,0.845,0.086323,1.654,0,243.894,247.144,0.422,0.073398,0.076244,0.01341,0.066872,0.096425,0.033343,0.040208,0.022064,67.97,42.366,2.23,2.249,8.754,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2422",1943.58,"'SW265'",46.416,0,112.511,55.651,2.929,0,2111.796,2273.281,0.42,0.327,0.079005,0.015111,0,0,0.003681,0.0049239,45.714,0.65,0,0.716,2100.834,35.417,0.014186,2.8,0,0,0,63.818,40.922,100.004,49.049,8.324,2.647,0.994,0.173,1.654,0,243.56,247.481,0.194,0.039922,0.024784,0.0041753,0.0026665,0.013107,0.040993,0.043326,0.024706,101.022,55.473,2.92,2.698,9.345,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2423",1943.67,"'SW265'",46.416,0,112.511,55.651,2.929,0,2109.091,2306.812,0.496,0.372,0.079031,0.013399,0,0,0.0027713,0.0044212,57.469,0.73,0,1.006,2099.558,35.421,0.01421,2.8,0,0,0,67.29,52.582,129.61,51.715,12.434,2.959,1.03,0.254,1.654,0,243.315,247.658,0.131,0.033724,0.020614,0.0023544,0.0012837,0.0018072,0.00067927,0.045401,0.024933,130.629,62.5,3.289,3.01,9.999,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
"2424",1943.75,"'SW265'",66.013,0,147.77,66.136,3.481,0,2156.582,2243.634,0.541,0.409,0.079043,0.196,0.125,0,0.549,0.189,64.379,0.793,0,1.045,2104.596,35.424,0.014745,2.8,0,0,0,85.414,58.609,0.056224,0.012985,0.00086843,0.0014308,0.00021771,1.456e-05,2.039,0,244.331,245.714,8.1981e-06,-0.0001981,6.163e-06,7.703e-07,4.6156e-07,6.1723e-07,1.5408e-08,1.548e-07,1.5802e-08,0,0,0,0,143.42,0,0,"rosemount","NTs2",1979,1993,"No Till",200,0
